uid,iid
6400,10285
6400,5345
6400,2126
6400,6011
6400,8599
6401,383
6401,12412
6401,4511
6401,9302
6401,12568
6401,2481
6401,12298
6401,10072
6401,6665
6401,6579
6401,11026
6401,3367
6402,6803
6402,4621
6402,8817
6403,8571
6403,11824
6403,9068
6403,10606
6403,9733
6404,11066
6404,6246
6404,6184
6404,9974
6404,9583
6404,5015
6404,10426
6404,7327
6404,12287
6404,6911
6404,2202
6404,7779
6404,5354
6404,8501
6404,4239
6404,3683
6404,6442
6404,4719
6404,4410
6404,7492
6404,3030
6404,2847
6404,1325
6404,11975
6404,726
6404,4311
6404,7463
6404,2589
6404,10583
6404,9796
6404,9751
6404,1762
6404,6781
6404,2836
6404,5475
6404,3090
6404,3449
6404,4060
6404,11541
6404,5058
6404,6372
6404,12280
6404,12171
6404,31
6404,5162
6404,9492
6404,775
6404,12232
6406,7680
6407,12737
6408,5199
6409,4974
6409,439
6409,5312
6409,7048
6409,9926
6409,9312
6411,9867
6411,701
6411,8072
6411,656
6411,2186
6416,12362
6417,5480
6419,7758
6422,5902
6427,3958
6427,8264
6427,9113
6427,11980
6428,8355
6428,12565
6428,6145
6428,4234
6429,7423
6430,72
6431,5027
6431,11787
6432,12283
6433,5085
6433,8586
6433,3888
6433,5339
6435,11363
6435,628
6435,543
6435,9033
6435,786
6435,11006
6435,7645
6436,3348
6437,1184
6437,7833
6437,3967
6438,9135
6438,9700
6438,5710
6439,6418
6439,3698
6440,10234
6442,5385
6442,4642
6442,2033
6442,3529
6442,11661
6442,9729
6443,7068
6443,101
6447,3941
6448,8055
6450,11407
6451,6871
6453,3034
6455,10327
6462,47
6463,6856
6463,1396
6463,8474
6468,3236
6469,2684
6471,9829
6471,3165
6473,2679
6473,7003
6475,3796
6478,12187
6478,4595
6478,8744
6479,11149
6481,11435
6482,5805
6482,1895
6482,2945
6482,6852
6482,7022
6482,3338
6482,10572
6482,3550
6485,3293
6485,9207
6485,1632
6486,1301
6487,2768
6488,8048
6488,4958
6495,12812
6495,11224
6499,2084
6500,8688
6503,5212
6509,12568
6509,11478
6509,4153
6509,5533
6509,9729
6509,4716
6509,6275
6509,11737
6509,8431
6509,10288
6509,12218
6509,7643
6509,4046
6509,3888
6510,6662
6510,2080
6510,5576
6510,8360
6510,12287
6510,5151
6510,8921
6510,4284
6511,3794
6511,7583
6511,12608
6511,8293
6512,11087
6512,11488
6514,2154
6514,8143
6515,2528
6515,6562
6516,12632
6517,294
6517,5133
6517,4013
6517,8439
6517,10312
6518,7885
6520,9399
6520,10456
6520,6002
6520,1599
6520,1733
6520,2148
6520,2106
6520,12771
6520,5935
6520,9162
6520,1458
6520,5627
6521,8489
6523,6986
6523,2602
6523,2125
6523,9403
6523,4088
6523,786
6523,11503
6523,1262
6523,6925
6524,4962
6524,4890
6524,4580
6524,3756
6524,338
6524,96
6524,5882
6524,3842
6524,12114
6524,2760
6525,10999
6525,10456
6525,12238
6525,12614
6527,8539
6527,7263
6527,12114
6531,2298
6532,11983
6534,4239
6534,5015
6534,1681
6534,8202
6535,729
6537,12270
6538,5537
6538,9747
6544,8391
6545,9659
6546,7091
6549,1027
6549,12675
6549,11877
6549,6847
6550,4114
6551,11971
6552,5085
6552,9473
6552,4733
6553,1616
6553,6713
6553,4935
6555,7412
6560,1472
6561,4786
6563,8590
6563,9415
6563,10456
6563,3106
6563,2791
6563,11708
6563,12287
6563,31
6564,3361
6566,10822
6567,246
6568,8073
6568,4256
6568,2132
6568,3929
6569,12366
6569,1286
6569,3125
6571,2444
6571,8720
6571,6713
6571,10006
6571,2623
6571,11947
6571,9276
6571,10329
6572,1059
6573,7697
6573,782
6573,9000
6574,5813
6576,9400
6576,9137
6576,11474
6580,7260
6580,5094
6580,735
6580,9327
6582,138
6583,5922
6583,4686
6583,2377
6583,3448
6584,210
6586,7915
6586,11078
6588,6323
6588,8334
6588,5805
6588,2976
6588,4740
6588,1402
6588,11356
6588,1282
6588,2793
6588,8271
6588,3338
6588,2148
6588,12683
6588,4050
6588,9835
6588,9083
6588,3372
6589,2144
6591,4102
6591,3665
6591,6431
6591,4114
6594,7652
6596,10717
6597,11765
6597,10551
6597,5485
6597,11149
6597,5031
6597,5927
6597,2616
6597,4398
6597,6624
6597,1309
6597,6933
6597,31
6597,8965
6597,3934
6597,3068
6597,8135
6597,8633
6597,6019
6597,624
6597,6590
6597,3090
6597,552
6597,10041
6597,1561
6597,2269
6597,154
6597,10689
6597,8101
6597,4245
6597,1096
6597,4125
6597,9442
6597,10847
6597,4282
6597,3671
6597,12306
6597,5310
6597,4634
6597,4558
6597,6619
6597,6924
6597,4908
6597,12774
6597,8710
6597,7279
6597,4501
6597,5705
6597,3844
6597,1085
6597,175
6597,11237
6597,4379
6597,9401
6597,1938
6597,3706
6597,9991
6597,1299
6597,9958
6597,514
6597,8745
6597,11059
6597,2222
6597,10757
6597,1413
6597,1681
6597,89
6597,10508
6597,8525
6597,4930
6597,6321
6597,4242
6597,7978
6597,6268
6597,1856
6597,8619
6597,832
6597,3967
6597,11091
6597,8631
6597,12287
6597,450
6597,7355
6597,12475
6597,6897
6597,6242
6597,1525
6597,12280
6597,11560
6597,1675
6597,8153
6597,12751
6597,9013
6597,8514
6597,12362
6597,8661
6597,9438
6597,10281
6597,11191
6597,7383
6597,1431
6597,8119
6597,7594
6597,11513
6597,3392
6597,1366
6597,4181
6597,2020
6597,7806
6597,2319
6597,2433
6597,10075
6597,10958
6597,7922
6597,11358
6597,9185
6597,9187
6597,2560
6597,8490
6598,1904
6598,4208
6598,6209
6600,12682
6603,6803
6603,2700
6603,31
6603,11483
6603,5092
6603,10193
6603,8396
6603,1015
6603,7740
6603,4590
6603,135
6603,2110
6604,2080
6604,6576
6604,11262
6604,9407
6604,8908
6604,278
6604,5548
6604,2172
6604,7975
6604,11744
6604,2060
6604,1521
6604,4655
6604,5047
6604,6368
6604,11597
6604,9415
6606,9264
6607,8189
6608,211
6608,1295
6609,7558
6610,3423
6610,5997
6610,6361
6610,3090
6610,8900
6610,546
6612,4476
6612,7705
6615,4584
6615,2172
6617,1964
6618,7467
6618,5040
6620,10954
6620,8416
6620,1269
6622,12522
6622,9996
6622,7444
6623,1117
6623,12179
6623,2187
6623,813
6625,3338
6627,490
6627,1404
6628,2080
6631,4990
6635,12380
6635,9099
6635,9900
6636,8516
6636,5567
6636,227
6636,2627
6637,11765
6637,3091
6637,8745
6637,10757
6637,3068
6637,3281
6637,7279
6637,2497
6637,1910
6637,8270
6637,7828
6637,4379
6639,6385
6640,12442
6640,8402
6640,2631
6641,6205
6641,11892
6643,6317
6643,7639
6643,4716
6643,335
6643,3791
6643,1515
6643,4305
6643,2731
6643,12569
6643,5812
6645,7495
6645,8768
6646,248
6646,5164
6646,11567
6646,9272
6646,12488
6646,6172
6646,804
6646,6058
6646,11404
6649,7260
6649,971
6649,12412
6650,12144
6650,8605
6650,10885
6650,3252
6650,11160
6650,2801
6650,1582
6650,12138
6650,10385
6650,248
6650,9844
6650,3693
6650,124
6650,6135
6650,2836
6650,4981
6651,7514
6651,3806
6652,10692
6654,8514
6654,5727
6655,8543
6655,2867
6656,6546
6657,1178
6657,12287
6657,3381
6657,10339
6657,1481
6657,9527
6657,6035
6657,1702
6657,1337
6658,1215
6658,11849
6658,6512
6658,5937
6659,6668
6659,9679
6659,11122
6662,5874
6662,7671
6663,1015
6663,735
6664,8802
6665,2042
6665,11333
6666,11897
6666,10627
6666,9253
6666,3720
6666,9303
6666,9747
6666,3836
6667,11909
6668,4473
6668,10849
6668,9356
6668,522
6669,8239
6670,7626
6674,8412
6674,2775
6674,8023
6675,6400
6675,11026
6675,8689
6676,2250
6678,3079
6678,12622
6678,2112
6678,6477
6678,5156
6678,3961
6678,2331
6678,10849
6678,8757
6678,747
6678,4772
6678,8291
6678,5649
6678,7233
6678,9744
6678,7815
6678,377
6678,5328
6678,12486
6678,2955
6678,9729
6678,6428
6678,9327
6678,1992
6678,10223
6678,6275
6678,1393
6678,2713
6680,10013
6680,6621
6680,10625
6680,12407
6680,12025
6680,227
6680,10072
6681,3901
6682,2679
6683,5053
6683,7553
6684,4966
6684,543
6684,11551
6684,6560
6685,196
6685,12695
6685,5145
6685,8378
6685,3159
6685,12558
6685,6920
6685,10902
6685,7012
6685,10716
6685,9209
6685,4935
6685,7935
6685,2601
6685,10805
6685,10508
6685,7911
6685,4009
6686,9156
6686,9606
6686,2363
6686,7795
6687,3569
6687,9264
6687,3854
6689,4696
6690,5064
6690,9788
6692,8514
6693,1564
6693,11296
6694,11812
6695,6141
6696,10040
6696,5080
6696,6829
6696,3880
6696,4706
6696,4340
6697,1504
6698,1611
6699,9638
6699,9779
6699,4181
6699,7642
6699,9866
6699,8415
6699,2643
6700,5802
6700,6437
6700,2212
6700,1361
6702,7415
6702,12103
6702,2577
6702,5085
6704,12362
6704,4104
6704,10067
6704,5094
6706,8056
6706,6659
6706,1035
6707,4018
6711,11093
6711,6833
6711,830
6711,9029
6712,9088
6713,5130
6713,10530
6714,2037
6714,2505
6715,2172
6715,5634
6715,8473
6716,11407
6716,2690
6716,2120
6716,10567
6717,10695
6718,626
6719,10689
6719,1920
6719,923
6719,860
6719,11568
6719,8226
6723,7208
6724,3429
6724,5140
6725,3732
6727,5464
6727,10146
6727,8439
6727,3842
6729,1228
6729,3359
6730,2526
6730,6686
6731,12390
6732,3091
6732,8828
6732,6049
6732,74
6733,6352
6735,11161
6735,776
6735,2570
6735,5475
6736,8299
6737,8619
6738,9574
6739,11045
6741,9425
6741,2249
6743,8096
6744,11647
6744,1390
6745,2244
6745,494
6745,5809
6745,4670
6747,10813
6747,2587
6747,2625
6747,6702
6749,10508
6749,1008
6749,5685
6752,8402
6752,9081
6752,7992
6752,2004
6752,3619
6752,7443
6757,668
6757,5162
6757,11464
6757,6981
6757,11696
6757,9917
6757,1035
6758,3904
6758,3160
6758,8579
6758,8067
6759,1971
6760,1848
6762,12441
6762,5882
6762,2449
6762,6836
6762,9512
6762,3859
6762,8396
6762,6475
6762,9385
6762,11774
6762,6277
6762,12323
6762,6299
6762,132
6762,2437
6762,1583
6762,9570
6762,6400
6762,1983
6762,10695
6762,5092
6762,6337
6762,5690
6762,9474
6762,10858
6762,2100
6762,6489
6762,11993
6762,7273
6762,2212
6762,7907
6762,356
6762,6174
6762,3228
6762,8422
6762,10646
6762,11931
6762,8627
6762,6829
6762,11201
6762,1546
6762,2422
6762,5316
6762,1369
6762,12219
6762,7082
6762,11960
6762,12104
6762,7105
6762,2273
6762,5103
6762,6844
6762,5805
6762,12054
6762,8689
6762,1684
6762,858
6762,7971
6762,4923
6762,12605
6762,3030
6762,7910
6762,923
6762,1606
6762,8096
6764,271
6764,10604
6764,5008
6764,11204
6765,7877
6765,5284
6765,2069
6765,4591
6765,3721
6765,5039
6765,6286
6767,2365
6768,10789
6768,4869
6769,1606
6770,9153
6771,617
6771,4920
6771,11230
6773,14
6773,8592
6773,6877
6773,10741
6773,3650
6773,2331
6773,7806
6774,2401
6775,3385
6775,5630
6775,1995
6775,9174
6777,633
6777,1201
6778,4778
6778,10188
6778,1365
6778,4716
6778,4603
6778,7608
6778,6777
6778,12717
6778,7572
6778,8064
6778,10293
6778,2899
6781,2977
6782,8262
6782,3390
6784,7992
6785,1779
6785,1599
6785,8658
6786,4097
6786,6836
6786,10993
6786,5345
6787,8101
6787,1337
6787,3935
6787,5897
6787,833
6792,1416
6792,12635
6792,3375
6793,11031
6793,10652
6794,3250
6794,10359
6794,2765
6794,9000
6796,5400
6796,10040
6796,10635
6796,7955
6796,9956
6796,2080
6796,6207
6796,12160
6796,9929
6796,10820
6796,12259
6796,6237
6796,6629
6796,11271
6796,8096
6796,317
6796,5115
6796,8601
6796,10456
6796,5904
6796,9724
6796,3929
6796,3859
6796,3392
6796,646
6796,11262
6796,11213
6796,143
6796,11863
6796,2157
6796,3812
6796,12287
6796,9799
6796,12298
6796,7555
6796,6920
6796,7082
6796,10168
6796,1920
6797,7670
6798,9443
6798,5399
6798,11919
6798,511
6798,12103
6798,6800
6798,2400
6799,2631
6799,5017
6799,1015
6799,9081
6799,4099
6799,3197
6799,10207
6799,1387
6799,2904
6799,1986
6799,3236
6799,10168
6799,22
6799,2363
6800,4930
6802,8178
6802,784
6802,11990
6802,3185
6802,12295
6802,11580
6802,1327
6802,7413
6802,3860
6802,5293
6802,1696
6802,9622
6802,1534
6802,453
6802,3622
6802,7042
6802,5600
6802,11629
6802,2709
6802,2763
6802,7132
6802,820
6802,11321
6802,11374
6802,7658
6802,352
6802,6505
6802,3797
6802,7919
6802,9530
6802,12261
6802,11177
6802,9327
6802,7186
6802,7643
6802,12703
6802,11884
6802,10996
6802,6574
6802,374
6802,756
6802,6170
6802,663
6802,2168
6802,3453
6802,11021
6802,6080
6802,52
6802,8020
6802,2842
6802,5782
6802,12686
6803,4420
6804,862
6806,10654
6808,6275
6808,2946
6808,8975
6810,9179
6811,2600
6811,5475
6811,6680
6811,9961
6811,12065
6811,5386
6812,6983
6817,2214
6819,6803
6819,12093
6819,5342
6819,10836
6820,19
6822,248
6822,10352
6822,1238
6822,7063
6822,11726
6822,9598
6822,3729
6822,9589
6822,19
6822,938
6822,7522
6825,3558
6825,4216
6828,6725
6828,9081
6829,1544
6829,795
6829,11571
6830,3064
6830,7825
6830,6845
6830,10653
6831,7681
6831,5761
6832,1481
6834,7944
6839,6761
6841,9395
6841,6744
6841,1581
6841,5331
6841,782
6841,3619
6841,4908
6841,4640
6841,6578
6841,7326
6841,4198
6841,6368
6841,12592
6841,1920
6841,4493
6841,8357
6841,10298
6841,5987
6841,7728
6841,11913
6841,12114
6847,1598
6847,4829
6847,10163
6847,4168
6849,8631
6849,6332
6849,7752
6850,9250
6850,5004
6851,11276
6852,3236
6852,8733
6854,12176
6854,5133
6854,4820
6854,4513
6855,1116
6855,5682
6855,8558
6855,9871
6856,2146
6856,9370
6857,8869
6858,3005
6859,7575
6859,5035
6860,6927
6861,2902
6861,11103
6861,10555
6862,6407
6863,839
6864,5813
6864,747
6864,543
6865,9698
6865,220
6865,1334
6865,12447
6865,8894
6865,7987
6865,659
6865,9073
6865,4892
6865,9680
6865,10406
6865,8622
6868,3223
6869,1246
6869,4754
6869,5399
6869,8769
6870,11847
6870,9908
6870,11024
6870,1135
6870,5855
6870,7772
6870,10792
6870,3921
6870,10302
6870,7643
6870,10355
6871,12277
6871,4259
6871,9197
6871,6606
6871,123
6871,8744
6871,7647
6872,9081
6872,7517
6872,2004
6872,3619
6874,9263
6874,6237
6874,8096
6874,121
6877,9264
6877,3920
6879,2414
6880,10838
6880,517
6880,4098
6880,8688
6882,2480
6882,11149
6882,6122
6882,11593
6883,3068
6883,7539
6883,11497
6883,2469
6883,12171
6883,4920
6883,9183
6883,3777
6883,1599
6883,181
6883,4050
6883,8631
6883,1233
6883,851
6883,5627
6883,10003
6883,6956
6883,1504
6884,3091
6885,1360
6889,3550
6889,4780
6892,6332
6892,5942
6892,10940
6895,7593
6895,10632
6898,11498
6898,12247
6899,7260
6900,466
6901,4607
6901,2781
6901,6187
6901,2110
6901,1477
6901,4537
6903,927
6907,6662
6907,2600
6907,5164
6907,11478
6907,10829
6907,5062
6907,1645
6907,10118
6909,9409
6909,5227
6909,5559
6909,2487
6909,2541
6909,12022
6909,11787
6909,1505
6911,4015
6912,10168
6915,9493
6916,1521
6916,3683
6916,8237
6916,6258
6916,10426
6916,7112
6916,851
6916,12247
6916,6372
6916,9974
6916,4719
6917,356
6917,6621
6917,1397
6917,4122
6919,5355
6919,233
6919,11649
6919,10338
6919,5983
6920,7740
6921,8715
6925,10745
6929,3260
6929,9291
6929,12379
6929,9775
6929,1979
6929,5894
6929,979
6931,5644
6932,5399
6932,10733
6933,6612
6933,4837
6936,10603
6936,3520
6936,8941
6939,6544
6939,9253
6939,4191
6942,3045
6944,3159
6944,403
6947,5511
6947,735
6947,2545
6947,1120
6947,7456
6947,4962
6947,7424
6947,971
6947,9937
6948,9094
6949,9908
6951,11632
6952,4585
6952,9021
6952,11295
6952,1600
6955,2041
6956,7456
6956,11078
6957,11336
6958,10616
6960,4781
6961,1799
6964,239
6965,945
6965,86
6966,10979
6967,6738
6967,5854
6967,8274
6967,6571
6967,1122
6967,7223
6967,11417
6967,5882
6967,6502
6967,9202
6967,7222
6967,7435
6967,6083
6967,1059
6967,3348
6967,10924
6967,1085
6967,8547
6967,873
6967,12306
6967,3888
6967,1881
6967,8478
6967,8723
6967,7139
6967,3873
6967,12401
6967,6538
6967,11661
6967,5579
6967,7861
6967,2165
6967,6189
6967,4908
6967,4733
6967,4243
6967,10627
6967,11707
6967,9769
6967,8603
6967,3419
6967,8346
6967,1540
6967,8210
6967,9464
6967,3626
6967,6922
6967,8276
6967,4029
6967,9396
6967,5994
6967,4973
6967,331
6967,9097
6967,10826
6967,10104
6967,1224
6967,12156
6967,2749
6967,11380
6967,6619
6967,3578
6970,3061
6973,8449
6973,5951
6973,8912
6976,8890
6976,1139
6981,4476
6982,2080
6982,6143
6987,3044
6989,4887
6989,10124
6989,351
6989,5571
6992,1003
6992,1678
6992,1181
6992,6634
6992,3093
6992,188
6992,12646
6992,8941
6992,171
6992,10497
6992,8855
6992,2848
6993,9044
6993,4537
6993,2750
6993,12362
6993,6586
6993,733
6993,3619
6993,8142
6993,6639
6993,6171
6993,3197
6993,408
6993,2416
6993,12482
6993,8225
6993,10125
6993,9153
6993,4967
6993,6107
6993,1099
6993,2904
6993,9666
6993,3271
6993,11582
6993,11337
6993,7517
6993,9395
6993,782
6993,885
6993,5139
6993,12015
6993,9019
6993,12330
6993,6288
6993,5201
6993,1881
6993,3723
6993,3578
6993,5526
6993,11055
6993,8717
6993,5744
6993,9263
6993,9447
6993,4029
6993,9247
6993,10603
6993,4155
6993,5102
6993,2286
6993,10298
6993,7005
6993,3520
6993,361
6993,4360
6993,7992
6993,4823
6994,12592
6994,4149
6995,5376
6995,310
6995,6024
6996,1697
6997,8351
6997,7643
6997,11645
6997,933
6997,9773
6997,5093
6997,9076
6997,8762
6997,5156
6997,12629
6997,4994
6997,6182
6997,747
6997,1059
6997,11404
6997,4519
6997,5777
6997,5004
6997,12437
6997,1762
6997,2165
6997,7424
6997,7374
6997,478
6997,3187
6997,7853
6997,8113
6997,12568
6997,7962
6997,1216
6997,10223
6998,8433
6998,7910
6999,7378
6999,9312
6999,11086
6999,3862
7000,11303
7000,12323
7000,5273
7000,6792
7001,10735
7001,11336
7002,1218
7005,12028
7005,4780
7005,10616
7005,4998
7005,8402
7005,782
7005,7432
7005,8950
7005,6629
7005,10809
7005,3193
7005,3095
7005,10257
7005,9423
7005,2235
7005,11332
7005,11026
7005,7627
7005,5094
7005,3530
7005,8730
7006,11081
7006,5149
7006,7852
7009,3790
7009,4050
7009,11356
7009,5345
7011,4890
7011,10670
7011,10480
7012,1455
7012,4894
7012,3327
7013,1902
7013,7302
7014,696
7014,7363
7016,3958
7019,8214
7019,6287
7019,6617
7020,3136
7020,12778
7020,11271
7020,12435
7020,11744
7020,8602
7020,12684
7020,11026
7020,9458
7020,11863
7020,5414
7020,590
7020,121
7021,2522
7022,2094
7025,4569
7026,2684
7026,12091
7026,231
7026,1995
7026,11419
7026,469
7026,12378
7026,6895
7026,11355
7026,5192
7028,9788
7029,4978
7030,11404
7031,11454
7032,8393
7036,12355
7037,419
7042,7433
7043,10124
7044,8628
7044,8763
7045,2917
7046,6594
7046,4343
7047,6205
7047,2425
7048,5567
7049,814
7051,3148
7051,6244
7051,1666
7055,10175
7055,9662
7055,7448
7056,3474
7056,2950
7056,5612
7057,1247
7057,3173
7059,10456
7059,3010
7060,9036
7060,6401
7060,10704
7060,9292
7064,2275
7065,10218
7066,8723
7066,8407
7069,11068
7069,5008
7069,2219
7069,9813
7070,12288
7070,3301
7071,8592
7071,3411
7071,933
7071,26
7071,207
7071,9491
7072,8275
7072,10624
7072,6619
7072,11296
7073,4734
7074,8203
7074,4314
7075,9019
7075,11026
7075,1467
7075,10959
7075,9956
7075,10926
7075,9929
7075,12247
7075,1297
7075,18
7075,1986
7075,10963
7075,10476
7075,3961
7075,1198
7075,8908
7075,2157
7075,2004
7075,782
7075,2106
7075,1483
7075,3550
7075,12298
7075,5400
7075,646
7075,10298
7075,12259
7075,10040
7075,143
7075,1361
7075,11303
7075,7627
7075,839
7075,6207
7075,6112
7075,10011
7075,2080
7075,4780
7075,4029
7075,7049
7075,11416
7075,6620
7075,10572
7075,8402
7075,3619
7075,3842
7075,11152
7075,12415
7075,7555
7075,3565
7075,7399
7075,9724
7075,10876
7075,9932
7075,11356
7075,7008
7075,9399
7075,6933
7075,4259
7075,8426
7075,8387
7075,2034
7075,8789
7075,2859
7075,7681
7075,12579
7075,5579
7075,8192
7075,3311
7075,4690
7075,10820
7075,3238
7075,7034
7075,11993
7075,5171
7075,1748
7075,11379
7075,1140
7075,482
7075,9081
7075,5503
7075,3197
7075,9327
7075,8884
7075,3044
7075,12043
7075,1733
7075,6279
7075,10391
7075,8391
7075,4575
7075,5690
7075,11370
7075,2434
7075,7955
7075,10456
7075,11271
7075,6920
7075,2729
7075,9415
7075,5935
7075,959
7075,297
7075,8603
7075,5805
7075,11863
7075,11594
7075,1011
7075,4640
7075,12362
7075,10034
7075,1184
7075,4881
7076,4113
7077,9858
7078,11476
7078,3429
7081,7391
7081,690
7082,4072
7082,953
7082,10298
7082,788
7085,4733
7085,8586
7085,5004
7086,6576
7086,5555
7086,12251
7086,7589
7086,10646
7086,8640
7086,4590
7086,6888
7088,12442
7088,274
7088,7484
7088,1762
7088,1478
7088,10592
7088,5093
7088,8946
7088,4790
7088,6120
7089,1107
7089,3880
7089,3106
7090,10627
7095,5331
7095,10672
7095,6791
7096,11431
7097,6411
7099,2080
7100,12362
7100,3750
7100,2725
7101,75
7102,4923
7102,6492
7102,5103
7102,11668
7105,237
7105,1416
7105,9606
7105,2179
7107,10675
7107,6283
7110,7627
7111,735
7117,7424
7119,1320
7120,7036
7121,3535
7123,8586
7123,8571
7123,8268
7123,6892
7123,11761
7123,9076
7123,4519
7124,9055
7124,6442
7124,10917
7128,3624
7128,8426
7129,3099
7129,2281
7129,9163
7129,10646
7130,4440
7133,7106
7134,10583
7134,6781
7135,11207
7136,11434
7136,6566
7136,3192
7136,2631
7136,10835
7136,4894
7136,297
7136,7296
7136,10175
7137,12568
7137,735
7140,3052
7140,4368
7141,8766
7141,3853
7141,628
7141,7760
7141,1545
7141,718
7141,863
7141,4555
7141,3881
7141,9033
7142,772
7142,9319
7142,153
7142,4556
7142,3795
7142,6987
7142,3250
7147,7322
7148,560
7148,10169
7148,12594
7148,2090
7148,12414
7148,3041
7148,9627
7148,6948
7148,3881
7148,7366
7148,3640
7148,8001
7148,5503
7148,8868
7148,5673
7148,5695
7148,4987
7148,7579
7148,7105
7148,9879
7148,9213
7148,9532
7148,1764
7148,10307
7148,638
7148,8425
7148,12022
7148,7880
7148,4918
7149,6478
7153,1231
7155,9003
7155,4939
7155,11993
7155,3528
7155,6681
7155,8426
7155,7434
7155,8019
7155,12067
7155,5058
7155,6844
7155,3812
7155,6897
7155,7482
7155,4501
7157,7680
7160,3280
7160,2859
7160,10223
7163,9763
7163,4716
7163,6886
7164,9560
7164,3288
7164,2271
7164,8076
7164,8489
7164,1817
7164,7903
7164,1219
7164,12652
7165,11869
7165,4514
7165,1925
7165,7647
7165,6427
7165,1859
7165,4646
7165,11364
7165,7084
7165,11783
7165,11522
7165,8189
7165,9296
7165,8744
7166,9544
7169,3112
7171,5678
7175,7764
7175,4923
7175,2766
7175,7831
7175,12104
7175,1539
7175,4086
7175,4590
7175,595
7175,8335
7177,10283
7177,6407
7177,5288
7177,4908
7178,12797
7179,2673
7180,9430
7181,10977
7184,11088
7185,12782
7185,8483
7185,806
7185,8336
7186,2999
7186,10118
7186,5874
7188,2104
7188,7235
7188,13
7190,6044
7191,3130
7195,621
7196,9097
7196,10627
7196,4502
7196,8274
7196,8073
7196,8416
7196,6083
7196,12306
7196,4978
7196,1085
7197,9253
7197,811
7197,11583
7197,10775
7198,7067
7198,8372
7199,6132
7199,4480
7199,9795
7199,1922
7200,8261
7200,2148
7201,4258
7201,9343
7201,6662
7201,12806
7201,6675
7202,560
7202,10155
7202,11100
7203,11438
7203,3078
7203,8136
7204,8218
7204,11798
7204,4496
7204,9767
7206,719
7206,6567
7206,7638
7206,7024
7206,10784
7207,1387
7207,6883
7207,3180
7208,977
7209,3984
7209,4962
